HPC_index,name,metal_smiles,organ_smiles,mε,mσ,topo,GLD,PLD,LCD,q,VSA,GSA,VF,AV,Tem,pH,Dosage,Concentration,Capacity
362,MIL(125)Ti,O1[Ti]23O[Ti]3(O2)O[Ti]23O[Ti]3(O2)O[Ti]23[Ti](O[Ti]45[Ti]1(O4)O5)(O2)O3,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],8.55,2.83,fcu,12.24865,4.72993,12.24865,0.820334,2060.46,2511.73,0.6832,0.832831,298,3,0.2,10.90540625,27.94475276
363,MIL(125)Ti,O1[Ti]23O[Ti]3(O2)O[Ti]23O[Ti]3(O2)O[Ti]23[Ti](O[Ti]45[Ti]1(O4)O5)(O2)O3,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],8.55,2.83,fcu,12.24865,4.72993,12.24865,0.820334,2060.46,2511.73,0.6832,0.832831,298,3,0.2,32.88656701,41.96448058
364,MIL(125)Ti,O1[Ti]23O[Ti]3(O2)O[Ti]23O[Ti]3(O2)O[Ti]23[Ti](O[Ti]45[Ti]1(O4)O5)(O2)O3,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],8.55,2.83,fcu,12.24865,4.72993,12.24865,0.820334,2060.46,2511.73,0.6832,0.832831,298,3,0.2,60.75738917,43.66036353
365,MIL(125)Ti,O1[Ti]23O[Ti]3(O2)O[Ti]23O[Ti]3(O2)O[Ti]23[Ti](O[Ti]45[Ti]1(O4)O5)(O2)O3,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],8.55,2.83,fcu,12.24865,4.72993,12.24865,0.820334,2060.46,2511.73,0.6832,0.832831,298,3,0.2,88.31522417,44.74067781
366,MIL(125)Ti,O1[Ti]23O[Ti]3(O2)O[Ti]23O[Ti]3(O2)O[Ti]23[Ti](O[Ti]45[Ti]1(O4)O5)(O2)O3,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],8.55,2.83,fcu,12.24865,4.72993,12.24865,0.820334,2060.46,2511.73,0.6832,0.832831,298,3,0.2,119.2161876,45.44802644
367,SnBDC,[Sn][O]([Sn])[Sn],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],285.28,3.91,sql,2.0221,0.72686,2.01209,2.73897,0,0,0.20565,0.075083,298,7,1,0.995024876,0.995024876
368,SnBDC,[Sn][O]([Sn])[Sn],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],285.28,3.91,sql,2.0221,0.72686,2.01209,2.73897,0,0,0.20565,0.075083,298,7,1,10.50859769,10.44776119
369,SnBDC,[Sn][O]([Sn])[Sn],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],285.28,3.91,sql,2.0221,0.72686,2.01209,2.73897,0,0,0.20565,0.075083,298,7,1,20.08300702,19.90049751
370,SnBDC,[Sn][O]([Sn])[Sn],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],285.28,3.91,sql,2.0221,0.72686,2.01209,2.73897,0,0,0.20565,0.075083,298,7,1,30.21576528,29.85074627
371,SnBDC,[Sn][O]([Sn])[Sn],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],285.28,3.91,sql,2.0221,0.72686,2.01209,2.73897,0,0,0.20565,0.075083,298,7,1,39.97268411,39.30348259
372,SnBDC,[Sn][O]([Sn])[Sn],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],285.28,3.91,sql,2.0221,0.72686,2.01209,2.73897,0,0,0.20565,0.075083,298,7,1,50.10544237,49.25373134
373,SnBDC,[Sn][O]([Sn])[Sn],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],285.28,3.91,sql,2.0221,0.72686,2.01209,2.73897,0,0,0.20565,0.075083,298,7,1,60.16654371,58.70646766
374,SnBDC,[Sn][O]([Sn])[Sn],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],285.28,3.91,sql,2.0221,0.72686,2.01209,2.73897,0,0,0.20565,0.075083,298,7,1,70.10597204,68.15920398
375,SnBDC,[Sn][O]([Sn])[Sn],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],285.28,3.91,sql,2.0221,0.72686,2.01209,2.73897,0,0,0.20565,0.075083,298,7,1,80.11297127,75.12437811
376,SnBDC,[Sn][O]([Sn])[Sn],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],285.28,3.91,sql,2.0221,0.72686,2.01209,2.73897,0,0,0.20565,0.075083,298,7,1,90.18080699,82.08955224
377,SnBDC,[Sn][O]([Sn])[Sn],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],285.28,3.91,sql,2.0221,0.72686,2.01209,2.73897,0,0,0.20565,0.075083,298,7,1,100.0012107,86.06965174
378,AlMOF1,[Al],['O=C(C1=CC(NCC2=CC=CC=N2)=C(C([O-])=O)C=C1)[O-]'],254.09,4.01,rna,2.71029,1.25349,2.20729,1.56326,0,0,0.24946,0.159577,298,6.5,1,100.1979369,38.18676375
379,AlMOF1,[Al],['O=C(C1=CC(NCC2=CC=CC=N2)=C(C([O-])=O)C=C1)[O-]'],254.09,4.01,rna,2.71029,1.25349,2.20729,1.56326,0,0,0.24946,0.159577,298,6.5,1,149.7982968,48.40164878
380,AlMOF1,[Al],['O=C(C1=CC(NCC2=CC=CC=N2)=C(C([O-])=O)C=C1)[O-]'],254.09,4.01,rna,2.71029,1.25349,2.20729,1.56326,0,0,0.24946,0.159577,298,6.5,1,200.1044086,55.13234156
381,AlMOF1,[Al],['O=C(C1=CC(NCC2=CC=CC=N2)=C(C([O-])=O)C=C1)[O-]'],254.09,4.01,rna,2.71029,1.25349,2.20729,1.56326,0,0,0.24946,0.159577,298,6.5,1,249.5825749,63.5490553
382,AlMOF1,[Al],['O=C(C1=CC(NCC2=CC=CC=N2)=C(C([O-])=O)C=C1)[O-]'],254.09,4.01,rna,2.71029,1.25349,2.20729,1.56326,0,0,0.24946,0.159577,298,6.5,1,349.7474525,65.29721926
383,AlMOF1,[Al],['O=C(C1=CC(NCC2=CC=CC=N2)=C(C([O-])=O)C=C1)[O-]'],254.09,4.01,rna,2.71029,1.25349,2.20729,1.56326,0,0,0.24946,0.159577,298,6.5,1,449.9340908,67.34521792
384,AlMOF1,[Al],['O=C(C1=CC(NCC2=CC=CC=N2)=C(C([O-])=O)C=C1)[O-]'],254.09,4.01,rna,2.71029,1.25349,2.20729,1.56326,0,0,0.24946,0.159577,298,6.5,1,500.7212353,68.31900069
385,MIL(68)AlNH2,[Al],['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],254.09,4.01,kgd,13.50876,13.13645,13.48346,1.03637,1092.9,1054.54,0.61293,0.591419,298,3,0.4,1.365526492,3.333333333
386,MIL(68)AlNH2,[Al],['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],254.09,4.01,kgd,13.50876,13.13645,13.48346,1.03637,1092.9,1054.54,0.61293,0.591419,298,3,0.4,7.646545941,17.02380952
387,MIL(68)AlNH2,[Al],['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],254.09,4.01,kgd,13.50876,13.13645,13.48346,1.03637,1092.9,1054.54,0.61293,0.591419,298,3,0.4,14.38363514,29.76190476
388,MIL(68)AlNH2,[Al],['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],254.09,4.01,kgd,13.50876,13.13645,13.48346,1.03637,1092.9,1054.54,0.61293,0.591419,298,3,0.4,21.56069752,41.54761905
389,MIL(68)AlNH2,[Al],['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],254.09,4.01,kgd,13.50876,13.13645,13.48346,1.03637,1092.9,1054.54,0.61293,0.591419,298,3,0.4,28.88531187,52.85714286
390,MIL(100)Fe,[Fe][O]([Fe])[Fe],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],6.54,2.59,moo,28.48274,11.8329,28.48677,0.684425,1325.74,1937.02,0.7628,1.11451,298,7.8,0.4,32.06282722,30.15706806
391,MIL(100)Fe,[Fe][O]([Fe])[Fe],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],6.54,2.59,moo,28.48274,11.8329,28.48677,0.684425,1325.74,1937.02,0.7628,1.11451,298,7.8,0.4,57.7591623,44.39790576
392,MIL(100)Fe,[Fe][O]([Fe])[Fe],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],6.54,2.59,moo,28.48274,11.8329,28.48677,0.684425,1325.74,1937.02,0.7628,1.11451,298,7.8,0.4,95.29842932,63.2460733
393,MIL(100)Fe,[Fe][O]([Fe])[Fe],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],6.54,2.59,moo,28.48274,11.8329,28.48677,0.684425,1325.74,1937.02,0.7628,1.11451,298,7.8,0.4,131.4973822,78.7434555
394,MIL(100)Fe,[Fe][O]([Fe])[Fe],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],6.54,2.59,moo,28.48274,11.8329,28.48677,0.684425,1325.74,1937.02,0.7628,1.11451,298,7.8,0.4,157.5287958,93.82198953
395,MIL(101)FeNH2,[Fe][O]([Fe])[Fe],['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],6.54,2.59,mtn-e,34.2154,13.93174,34.13223,0.463652,1310.28,2826.01,0.82993,1.78999,298,7,0.4,3.733333333,9.333333333
